2025-11-26T13:28:49.865Z,228.2,0,0,0.255,50,0

2025-11-26T13:28:51.800Z,228.2,0,0,0.255,50,0

2025-11-26T13:28:53.849Z,228.3,0,0,0.255,50,0

2025-11-26T13:28:55.803Z,228,0,0,0.255,50,0

2025-11-26T13:28:57.739Z,228.3,0,0,0.255,50,0

2025-11-26T13:28:59.786Z,228.2,0,0,0.255,50,0

2025-11-26T13:29:01.752Z,228.4,0,0,0.255,50,0

2025-11-26T13:29:03.882Z,228.2,0.207,16.2,0.255,50,0.34

2025-11-26T13:29:05.828Z,228,0.251,46.2,0.255,50,0.81

2025-11-26T13:29:07.773Z,228,0.236,42.8,0.255,50,0.8

2025-11-26T13:29:09.821Z,228,0.244,44.4,0.255,50,0.8

2025-11-26T13:29:11.871Z,228,0.239,43.4,0.255,50,0.8

2025-11-26T13:29:13.816Z,228.1,0.242,44,0.255,50,0.8

2025-11-26T13:29:15.876Z,227.9,0.275,51.3,0.255,50,0.82

2025-11-26T13:29:17.808Z,227.9,0.244,44.7,0.255,50,0.8

2025-11-26T13:29:19.859Z,227.9,0.187,32.8,0.255,50,0.77

2025-11-26T13:29:21.778Z,227.9,0.157,25.5,0.255,50,0.71

2025-11-26T13:29:23.748Z,227.8,0.169,27,0.255,50,0.7

2025-11-26T13:29:25.742Z,227.6,0.202,34.2,0.255,50,0.74

2025-11-26T13:29:27.857Z,227.8,0.165,23.1,0.255,50,0.61

2025-11-26T13:29:29.788Z,227.8,0.188,19.5,0.255,50,0.46

2025-11-26T13:29:32.057Z,227.8,0.188,19.5,0.255,50,0.46

2025-11-26T13:29:33.783Z,227.8,0.17,22.3,0.255,50,0.58

2025-11-26T13:29:35.832Z,227.7,0.214,33.4,0.255,50,0.69

2025-11-26T13:29:37.777Z,227.6,0.239,41,0.255,50,0.75

2025-11-26T13:29:39.825Z,227.8,0.194,24.5,0.255,50,0.55

2025-11-26T13:29:41.757Z,227.9,0.172,22.5,0.255,50,0.57

2025-11-26T13:29:43.833Z,228,0.221,19.9,0.255,49.9,0.39

2025-11-26T13:29:45.981Z,228,0.179,21,0.255,50,0.51

2025-11-26T13:29:47.915Z,228,0.187,25.4,0.255,49.9,0.6

2025-11-26T13:29:49.860Z,227.9,0.187,28.2,0.255,49.9,0.66

2025-11-26T13:29:51.807Z,227.9,0.17,24,0.255,50,0.62

2025-11-26T13:29:53.853Z,227.8,0.194,29.9,0.256,49.9,0.68

2025-11-26T13:29:55.772Z,227.9,0.181,26,0.256,49.9,0.63

2025-11-26T13:29:57.751Z,228,0.194,33,0.256,49.9,0.75

2025-11-26T13:29:59.741Z,228,0.174,24.9,0.256,49.9,0.63

2025-11-26T13:30:01.747Z,227.9,0.209,29.8,0.256,50,0.63

2025-11-26T13:30:03.742Z,227.8,0.2,27,0.256,49.9,0.59

2025-11-26T13:30:05.775Z,227.8,0.167,23.1,0.256,49.9,0.61

2025-11-26T13:30:07.781Z,228,0.191,28.9,0.256,49.9,0.66

2025-11-26T13:30:09.829Z,228.1,0.185,18.8,0.256,49.9,0.45

2025-11-26T13:30:11.753Z,228.1,0.213,35.5,0.256,50,0.73

2025-11-26T13:30:13.757Z,228,0.242,44,0.256,49.9,0.8

2025-11-26T13:30:15.754Z,228.1,0.237,42.7,0.256,50,0.79

2025-11-26T13:30:17.815Z,228.1,0.216,37.2,0.256,49.9,0.76

2025-11-26T13:30:19.774Z,227.8,0.24,43.9,0.256,50,0.8

2025-11-26T13:30:21.755Z,227.8,0.219,38.9,0.256,50,0.78

2025-11-26T13:30:23.762Z,227.9,0.233,42,0.256,50,0.79

2025-11-26T13:30:25.755Z,227.9,0.209,36.5,0.256,50,0.77

2025-11-26T13:30:27.757Z,228,0.204,29.2,0.256,50,0.63

2025-11-26T13:30:29.907Z,227.6,0.23,41.2,0.256,49.9,0.79

2025-11-26T13:30:31.904Z,227.6,0.194,23,0.256,50,0.52

2025-11-26T13:30:33.789Z,227.5,0.214,32,0.256,50,0.66

2025-11-26T13:30:35.760Z,227.6,0.184,17.8,0.256,50,0.43

2025-11-26T13:30:37.783Z,227.7,0.196,25.1,0.256,50,0.56

2025-11-26T13:30:39.761Z,227.7,0.203,19.9,0.256,50,0.43

2025-11-26T13:30:41.768Z,227.7,0.221,39,0.256,50,0.78

2025-11-26T13:30:43.856Z,227.5,0.204,27,0.256,50,0.58

2025-11-26T13:30:45.783Z,227.3,0.192,28.9,0.256,50,0.66

2025-11-26T13:30:47.769Z,227.4,0.204,27.4,0.256,50,0.59

2025-11-26T13:30:49.792Z,227.4,0.207,31.9,0.256,50,0.68

2025-11-26T13:30:51.772Z,227.5,0.224,32.4,0.256,50,0.64

